RecordID,AQI,PM10,PM2_5,NO2,SO2,O3,Temperature,Humidity,WindSpeed,RespiratoryCases,CardiovascularCases,HospitalAdmissions,HealthImpactScore,HealthImpactClass
71,386.1223846483287,188.0407890194532,154.43050096149292,15.347902749051244,15.968951246208407,281.5776190145794,38.40789751058206,26.83439621533763,18.79670849696648,5,6,3,100.0,0.0
72,99.3578407670862,107.6227531628666,185.6017483549108,121.91216438096195,92.88898266555178,82.26376151120321,33.2609586761031,29.1728942287232,17.20531538253593,11,8,3,100.0,0.0
74,407.7307142274171,144.05505457856634,66.97139019979623,101.1083446859479,65.54275011031041,64.23252351839876,23.75343383434938,23.39059003639392,2.411435534446784,8,7,1,100.0,0.0
76,364.5035840204936,169.75553622320157,185.43496754719777,34.5509292023934,29.280599869510283,268.9296865527377,11.574181813768966,45.94507343245669,2.1976632882221003,10,3,1,100.0,0.0
77,385.6351733429729,275.026800935624,180.27737136213145,170.52644655430797,62.08897045993515,293.9505067898704,33.18716429704832,39.21606019448852,18.28591269705254,5,2,1,100.0,0.0
79,179.2328642721363,135.33902093935242,26.385965150762168,80.16248886314995,14.541615009261488,255.6084419481822,22.90773425763591,84.53059299937519,11.452734131450498,7,8,0,100.0,0.0
81,431.5517129377968,175.8706496342285,21.323854561084698,109.04221576348004,12.958216792992271,198.3256401506963,10.392115567479124,30.077930267342403,0.4127084983359896,3,1,2,100.0,0.0
82,311.64906341377895,147.7101146103747,69.1161746697395,133.94916148512783,19.06685810211732,247.86411358518407,11.696124456617492,89.94497474293715,1.6924268428515532,9,2,1,100.0,0.0
86,162.5916610133735,274.4526449554964,199.3467540588763,186.52340343406675,41.82027843427241,262.4313997684789,5.384897594362002,94.8367716740488,7.545130016473715,18,8,3,100.0,0.0
87,364.803089169032,100.62204404890409,75.04822649938296,95.68736760817532,39.62805182393711,198.1408387106351,13.652375223077277,75.41301319305735,13.144831202723468,10,3,2,100.0,0.0
88,318.77873567760656,285.6792043600117,119.80252742292244,112.24113061977388,69.02626091854012,251.70658750026175,26.836647292849648,41.30581887416115,9.387447859193326,12,6,4,100.0,0.0
89,443.6063712881633,159.91658702841335,171.25353070481626,119.21970553401916,74.00055386090457,142.18485475478923,27.178456503983703,54.07011907016548,18.892204319875397,11,6,5,100.0,0.0
90,236.10746258097464,189.4633136028481,23.4924145592768,81.99594517731337,51.02132023643106,215.19112131151329,14.52716542858184,65.35484776486989,8.683643814793268,11,10,1,100.0,0.0
91,59.79712296915085,162.88213334679833,137.912882210393,167.69653811316482,96.92692443485262,293.994241912526,-4.15338088696612,84.57760350874872,3.982618403949434,12,7,2,100.0,0.0
92,356.6223936114975,38.81418509001027,81.76873234501365,37.03518776901183,95.5699558918872,46.04656713892732,4.645170168641952,69.21529348397999,10.72285678818016,8,8,3,100.0,0.0
93,380.3925243084488,112.74636570238228,41.229232056032814,110.9684380743216,41.24294900127586,278.076207694767,2.734619112353462,42.89028550188608,9.01779230189734,10,3,1,100.0,0.0
94,280.6385987847481,29.74383368328718,80.5507237494884,144.4466512374388,82.06222542831536,156.70918435257082,29.05132051541206,47.6092406224265,15.742766770700596,6,4,1,100.0,0.0
95,385.4835899772805,186.88621325501447,15.192057392983372,180.79523437531543,54.32678415984154,192.9654092190174,-1.0006842997173209,14.539393183534733,18.70242461078965,13,1,5,100.0,0.0
96,246.89779818219537,134.06225856013168,139.08142971786114,176.7836792868557,51.17558875571745,263.36070207315385,13.24606111975961,93.18410743934224,16.725904560730147,12,4,1,100.0,0.0
97,261.36641469099703,233.39549147128105,50.54853374969062,101.7480578860284,5.4964061378651845,122.89625176569508,23.535940175719503,17.93071119965439,7.780794498518844,13,6,4,100.0,0.0
98,213.7705091792748,66.14114429981095,62.2811290089756,128.63229023266834,57.397471046831015,125.6077724670152,38.23930764750185,62.19377116169903,4.322322445827194,7,3,2,100.0,0.0
102,318.2052056318902,213.12654450372352,114.42937555728004,186.1407986384948,15.992903857633925,87.3261794982691,27.322041651104584,82.34344716726656,19.790546824257813,17,4,2,100.0,0.0
103,157.17799053816333,125.6770874378756,113.88653661897092,179.08281161340395,35.84494471335636,278.3862547175344,27.96050488045087,15.386143472762225,11.548853630305524,5,3,0,100.0,0.0
104,254.2853455823514,155.18165092629317,82.09862290826835,27.67417236272765,23.320491665023575,26.320589625909395,33.1302438273145,47.09293531576495,9.59760936737771,7,9,5,100.0,0.0
105,453.7832369630465,25.263903353129503,38.5059830876279,170.01680426612725,31.591528245563595,137.79613860594054,37.5892731426104,72.19229380183393,13.997415649624308,7,9,0,100.0,0.0
106,124.64611457443748,295.3727689128339,149.02654969967998,189.6727462042961,57.95393434937254,284.2404511132083,12.285307226016377,48.011815816199466,3.878619615812817,8,8,3,100.0,0.0
107,205.19146151781487,199.92219140847567,25.411253071534865,72.24993891472093,36.47838133702479,270.31057509554324,10.825543902106348,59.06505233614205,9.764794775973002,11,2,2,100.0,0.0
108,377.7755692715243,85.62122053902674,20.7747580557621,103.72925788433383,56.06978174642661,210.40453271236507,13.023223118931536,63.501211414597606,6.246615142206515,15,6,4,100.0,0.0
109,114.39908274581124,175.7425182645733,142.02900751930068,155.81905116259918,43.850124827457705,176.80831559882242,22.99085857282971,23.610643905811823,3.284557413513598,13,4,2,100.0,0.0
111,144.87572645688402,289.7510006422751,61.35455027056646,198.6967043412499,9.540343420515862,110.08713382573644,33.52721954506646,12.561689951520927,11.514121709162934,11,3,4,100.0,0.0
113,464.8488261712865,194.40909541656424,89.87026334590924,142.7885422414755,1.1373366004648666,235.8324893274713,8.168631309006471,56.10286570388487,17.459402484827223,11,8,1,100.0,0.0
114,404.06018978220845,73.63633876167913,141.71582501299983,158.51822803930884,0.1652488141971164,97.16093037114352,39.16763073511133,61.62273981449293,4.407519720417785,7,6,2,100.0,0.0
115,316.70187825521174,215.26841479456075,124.6863586886722,98.82008315168788,82.6797739763546,200.3345697090622,1.5943810503613136,23.16109659324961,15.594053041076004,6,4,5,100.0,0.0
116,435.7302950938589,233.0464101720843,128.87923245637313,171.39676114227515,99.681094032579,107.27843315958404,1.1002417626238632,78.00573431911785,7.347703215058581,15,3,1,100.0,0.0
117,401.8360384495573,202.0259186734298,142.81086613109147,109.23091824143928,72.71028277136563,139.2991324188788,25.770372741324778,43.568909908389344,12.576112035868496,8,7,1,100.0,0.0
119,446.27949924498887,267.7407281856036,64.46666236009473,21.564734770389403,22.669022666851333,240.55572251718107,9.970449987306122,44.889645097486586,5.123702305716378,9,7,2,100.0,0.0
120,269.67112095782534,23.58801329692741,87.59954957911083,78.68271527008484,97.18227002619612,63.34691326220412,4.619341115712597,23.48298787893441,12.019225679316744,9,4,2,100.0,0.0
121,403.7200775820313,99.27442973405856,61.49243460670522,146.78729094665684,80.86042521738348,119.62961604895692,-1.5644771621525688,78.21734128126819,9.60637754400362,11,9,1,100.0,0.0
122,448.0456499617466,74.48624388925379,196.98757379417268,184.25728233602143,56.67998438047111,39.02447156754527,18.98536195489468,61.1020720395396,15.81154586901438,10,6,0,100.0,0.0
123,159.00173748593193,296.4041886196265,162.81038528428593,50.335880772062055,23.686070944035897,22.72815147637779,8.675574537731443,44.80193514197402,13.944825978822104,9,4,2,100.0,0.0
126,213.55389431312813,205.41754916430136,8.556653649453573,138.14457884579377,61.19808635302266,17.939802577829646,28.393340133587827,40.67511647194103,14.08712588178192,8,5,2,100.0,0.0
127,409.00738296124655,63.62437124321332,48.81269020858505,192.0376860019851,2.183187635242312,269.1293793619216,5.735604172537288,12.640972688050152,12.116117485192373,7,6,2,100.0,0.0
128,430.36529162817175,71.69930406346539,22.85825716737131,128.1904439696351,99.36301419253726,160.29432593561876,7.135908951344941,55.2161722668194,9.133609120915134,3,5,2,100.0,0.0
130,255.37365128878287,123.33818347781376,171.5990445454717,110.69798610008678,71.07073618692773,16.027838234264912,11.720178605951691,81.57977165937943,6.632000615908618,14,8,0,100.0,0.0
131,208.7055015743895,70.29751969515804,147.3500441826455,17.691148137107305,15.505972141241342,35.95801602409684,13.1788313619336,12.566907748379288,0.1934872260565989,8,3,5,100.0,0.0
134,168.807585701814,289.68294941426524,101.57884190625552,132.2953537712574,76.67784245332432,192.38402249581367,35.23459040228517,27.18023188739449,16.967150852593385,14,9,2,100.0,0.0
135,471.4548519562596,102.4711161094704,162.04116990066711,179.76221860548432,58.492109472482966,43.32692587934955,20.469631549352684,77.71707596938487,17.20177740830164,10,2,4,100.0,0.0
136,161.6014660103776,101.55206382764186,167.82432062123297,156.79215741220358,8.616669340141502,190.04668555131263,-8.054826611845126,39.05861951593417,16.923866733785353,7,4,3,100.0,0.0
137,259.395310871683,2.127543832311296,181.9436623815552,156.1830504309052,84.85861892000055,121.45968726527984,20.613017043836727,32.79865808231676,16.358395287075652,10,4,3,100.0,0.0
138,351.50947944758894,204.07520649911223,101.84905010057504,185.43675377586956,54.7018614776702,139.4231352898395,-5.516569661794187,24.518656610339285,4.426609070559538,11,9,1,100.0,0.0
139,181.814801189647,247.63196872458863,138.8549492871726,197.98699029259996,92.1592310013318,240.42912187359516,25.517211925937367,53.79597162102005,9.835723490213478,13,7,1,100.0,0.0
140,485.8910413604804,43.98249010800095,22.36007424678743,116.25654639221192,91.66233736781126,99.7498118038915,9.50388232904653,18.405459959450077,18.156875439367937,11,9,1,100.0,0.0
141,481.2236474710557,47.89990481014522,113.05779199079642,21.77632320623315,92.05077894865823,44.09971414900613,31.88482457842593,80.7051816202408,15.195635880941284,13,8,0,100.0,0.0
142,125.89114791268209,237.0249749914313,49.73836189422703,91.82598155508728,7.778520020046797,262.0359400699021,37.12646226325653,52.36071189997699,0.036405719087218,10,6,2,100.0,0.0
143,248.6242529461927,184.8872245062434,86.34337700532222,157.52022929232888,12.095776175452343,63.6391727599014,10.85551707328045,50.227877513702815,9.18853152807587,8,5,1,100.0,0.0
147,304.78216698994845,110.61754664125378,2.0467712817515027,146.20715166566217,76.9664488498658,240.1200063851486,36.36664204141807,49.59050678212131,17.85798585300558,12,3,1,100.0,0.0
148,251.33951161443076,230.91942548906405,4.431907108904309,100.2333257126344,26.4285221212482,55.15999243438232,11.649996325068631,78.52463967559515,13.08768568294653,8,2,3,100.0,0.0
151,454.13294298332687,284.1458808019064,47.897742914025976,146.44805004117782,78.42633772952806,162.31174415058126,0.9575686221992594,61.81605617983808,16.347789771939482,10,7,1,100.0,0.0
153,72.44743604561154,231.55081056903296,197.3593188359793,53.06481401293344,40.161857407923705,206.6806923025688,18.143603774700352,26.347500089017693,12.30069550937333,6,4,1,100.0,0.0
154,244.7263801387815,145.1631793692777,61.20122104178864,130.4638403107102,41.32510032332763,0.1033103953623215,23.57476276457954,36.93488569122806,5.244937677757009,9,6,0,100.0,0.0
155,492.82522705530033,269.2596979566252,25.48415667187982,111.80217851936835,49.12729181044718,17.904899537873774,18.47813703324581,37.01805018828696,9.59926874447325,11,2,4,100.0,0.0
156,121.0276357557502,272.3283730950536,109.1125088335516,72.48212836266032,16.737285154013605,129.768090155803,22.82553244736816,99.27737224887042,0.4931700712412667,8,9,0,100.0,0.0
157,336.0677737029393,26.22504236132516,171.59149107950168,128.2974941611176,45.24700504143424,287.4552467926705,-4.223799384612778,39.3577406925984,17.04550638983384,11,8,5,100.0,0.0
158,380.8098076643588,280.94799939306773,135.61207535753505,54.24430407682364,51.07829905154797,267.2554162077549,13.800901894205367,28.466385628806908,0.9669766302435988,13,4,6,100.0,0.0
159,118.81877199619984,247.66045245612472,59.21641782709006,158.96605232086534,53.17089965810524,298.20270841859497,7.85093220442706,84.03734377937317,4.487209996768636,13,3,2,100.0,0.0
160,364.10817430592977,237.39321429380007,112.323231958291,45.86379006153079,81.99004299844582,125.04906745921346,38.66843081200609,47.90541295032477,6.67023757917621,7,6,0,100.0,0.0
161,183.8915663596266,60.27340190565673,142.97119484008184,31.76753907640313,51.73344984794952,13.970545882125462,-7.518803291026629,49.947732503834565,12.503222335343631,9,5,0,96.70030910250452,0.0
162,316.15291529678973,241.53576262639947,145.62089847354846,156.48788189977498,23.07839225136752,91.78684260592873,4.914710152996152,59.40001571461636,14.400669311501114,12,6,3,100.0,0.0
163,316.76485538044733,255.03982040551105,133.30769105953777,141.57840613958663,66.31287382441872,202.73125565218544,37.0931097045861,63.612027753626045,1.6090208457088662,8,3,2,100.0,0.0
164,267.88734203737926,86.74510033624529,174.1620849551236,36.527795140359686,79.73141440866252,40.549142930224576,39.17480915921647,63.15000403693056,0.8693097176958076,11,7,3,100.0,0.0
166,417.651247794619,14.958043919749276,115.78731188140064,167.67981769733842,64.53059290176051,16.849849363457604,-6.200087799179535,83.69581896081576,14.243330678082526,11,6,0,100.0,0.0
167,160.39003248586792,44.972775974141896,85.97127382224245,155.3196964393376,14.693799594601265,142.49011151707026,18.067751417177018,27.53675371673542,16.63100708509313,12,2,0,98.5892749578804,0.0
170,295.4464715941209,193.54502499027103,1.1304209682369448,24.83203730956216,91.13081631625708,123.36474284474372,-7.248788221433335,79.03689917822899,7.580767660942895,7,5,1,100.0,0.0
171,338.7821809211412,5.090738794639938,198.39940180297023,101.40953180953562,57.53245787430637,105.36762131224648,-0.1435624177648939,62.52921933628775,11.803686407899397,9,8,0,100.0,0.0
173,256.0465291496405,13.376427820243196,94.04979713199523,78.32037618431109,85.40154152059414,224.71159659409173,-2.117616852608652,68.80585648863703,3.4423506881303423,4,1,1,100.0,0.0
175,322.5863952047249,4.2043552578170935,45.008079808839874,95.0294360313765,48.98864402897695,237.33767706300256,31.038361056989917,37.13497982659048,14.809795369597223,15,7,2,100.0,0.0
177,345.46886905123296,279.6800651762917,26.516436036235834,88.8770053276112,41.56415666478303,132.93057074875435,12.014185681999116,37.445052828822725,13.633149058523433,14,4,1,100.0,0.0
178,193.3676731502687,199.7841498241393,79.01526507763852,9.066260409598817,7.198193705642875,176.2290860657646,33.91938331263231,28.65735139655048,5.857383917516279,9,4,2,100.0,0.0
179,468.36499436836726,246.7972405441282,35.4270909586005,72.32326825636648,42.280347244881845,287.0996019419393,-3.115693414002915,88.28307721599398,0.646849026353693,10,3,2,100.0,0.0
181,170.53317552512925,162.60458954391785,74.69284335854441,73.78287467072401,80.48854979915286,47.62475798141658,14.476984262615163,41.0698054498759,18.85562353060695,6,4,1,96.85754064915004,0.0
182,56.73676062029453,137.86889325165657,198.6341579196665,143.03439052191612,89.23771145932997,155.26254160317274,-6.933070056037401,78.85111263660086,18.89080087990083,9,5,3,100.0,0.0
183,462.3468091392814,149.69038326623792,198.96260586075445,73.89574472674664,5.146670517596908,118.73518415742484,-5.2157109216726365,66.47847566007052,4.225646799092388,7,4,5,100.0,0.0
184,438.6696766904905,21.663955600556385,22.957255732122483,84.64788829803729,52.71545895806339,143.8066702800731,9.872168586118605,10.340716026915707,2.9493131594188804,11,2,0,100.0,0.0
185,128.9708138575778,205.33060832079224,145.19375586566946,112.77842256585322,10.742448793707627,59.129104397726174,37.1943148367277,44.22358234104715,0.3627966778604174,12,3,2,100.0,0.0
186,329.99202301708954,150.96612445759033,10.34909593382023,190.1363873614165,20.07421831657433,150.24811269338156,35.42068466385001,36.14387492748975,4.6251371263051695,7,4,0,100.0,0.0
187,408.6111001006079,229.5446549583792,6.038403067437725,21.772089329331035,90.02165023806064,45.01192928726305,13.298742913920556,29.61177595353072,6.687028823091472,9,3,1,100.0,0.0
188,277.6004057997312,145.5871902185146,21.06677884899286,6.582753732234736,49.67912584296958,223.21292420726093,-2.8920727744634966,32.64304546637604,4.824852672757622,9,1,2,100.0,0.0
189,264.82528917800323,44.81449086792962,193.0971314015868,121.59143676200902,75.85449208966136,178.17187806767936,-1.0946172020782203,94.81283619179705,15.947682806124028,13,6,3,100.0,0.0
190,120.92614545022585,194.47708622334665,188.17270957893948,189.8194177856853,6.438410592868083,23.55830747753499,8.877302730456364,53.76853611923836,14.988609985508708,12,4,0,100.0,0.0
192,448.60787897666336,261.71836900644445,32.3344671107423,96.83284947840036,67.42402806643378,184.9138813846915,-5.851220280481108,29.279543693768428,13.946432162041852,15,5,2,100.0,0.0
193,450.2090285816652,183.9348717207725,48.1070173031894,93.61632421701968,13.34064812782133,94.83211653834942,23.688874175999857,25.69634196813535,10.411702397758331,13,5,2,100.0,0.0
194,316.55072863663395,47.16116506708627,103.10939881502844,128.99275414903923,32.58178791056832,13.692719858193092,19.072431889634743,89.99106294825188,2.643322127497194,12,9,2,100.0,0.0
195,169.51489552435035,288.70141724436206,113.94092640708196,111.12695144099396,6.454780502388324,189.66800873148992,4.564837898904253,54.6134217204221,14.79070860985965,12,6,1,100.0,0.0
196,174.60478730633045,155.5096390005962,44.31868608788947,126.81761152282364,65.13399408695105,112.03207840450104,28.94741912761521,90.56369127811716,1.7209113034840515,11,6,2,100.0,0.0
197,362.9778394351197,21.8695355614965,151.32455761798903,174.79988510757886,97.08912590581184,272.2854314635463,28.79744438529173,15.67259675841474,3.5430133160274013,9,4,2,100.0,0.0
198,448.5551299762885,188.04987132452013,61.91063388053016,149.26123389752186,82.70454911428297,10.463349814252364,14.55009851063809,92.4791969958677,2.984529631063262,17,6,1,100.0,0.0
199,443.54321213255866,75.95967210384306,184.42626510588207,99.37547833735913,97.46231168075656,11.730730602673,-5.1733722244053055,47.39007847080007,18.78066808332968,6,5,4,100.0,0.0
200,389.9377729288119,241.10803556319075,131.3445412913461,92.37289180003393,84.56047950983965,284.78978607208063,35.92347000506788,23.9833438679663,13.963120064092976,7,10,2,100.0,0.0
203,80.81435704730688,150.5608593073511,163.58292520933296,91.55587025312796,51.82523114132099,214.80997048239823,20.52272735171133,14.263725482326034,4.319188190445287,14,1,1,100.0,0.0
204,449.2770942635396,136.48706391832113,58.09632112178873,3.2611803573009635,40.62542664278276,66.44845569865214,10.251074791381512,98.84763769768176,18.62186558090197,9,3,1,100.0,0.0
205,303.21452982979497,226.0426816339442,67.94290876721686,34.81282748146168,81.809489504588,210.41782988582176,21.767481986797897,72.73241985845624,13.93994641758205,11,3,3,100.0,0.0
208,331.7508845540279,163.87428003925527,8.430083392586841,55.74540134542482,94.7893822684675,71.6299250286126,26.79410459536797,45.32782732103932,12.895619628503168,10,9,1,100.0,0.0
211,274.3668946832931,255.9854395701606,154.33362126214917,20.960797907917804,72.88533698737658,8.885357465332255,-6.731321477684817,80.37034376412947,3.956610100815576,7,3,4,100.0,0.0
212,345.94759884634664,256.8460865983981,183.9061257825665,191.65969661426013,32.84989196978276,240.20470692792435,5.250461874836264,69.4117350055498,4.793276010887368,7,3,2,100.0,0.0
213,325.9806297513003,29.7712994759043,106.64013287380804,170.93477405006035,69.78198430863102,89.487803529233,11.512299826937316,49.2341414303556,1.3019482755128695,6,3,3,100.0,0.0
215,356.08961067376794,78.80864310058058,117.73779486720322,143.95745249365692,24.53620559864359,236.3532790791049,22.5729929034959,96.14412301312063,6.869777298762694,11,3,4,100.0,0.0
216,118.62454374840004,262.429818766198,155.67912287064232,69.51598087150003,77.08956832795819,148.4830988120154,-0.2446034137189041,34.3333472905438,0.5765471034498626,10,2,1,100.0,0.0
218,373.2457025590121,215.99904078823388,34.53148021951795,60.47970396579554,24.93546301253454,3.471961946837643,28.65753709444651,68.09519996546791,15.430916832546009,8,6,2,100.0,0.0
219,324.81644952360733,30.349685883930967,2.45813223113418,47.74768907251998,4.192635437798353,170.41185076102684,-3.7840346202174713,79.34586599323924,16.8065519602723,11,9,1,100.0,0.0
221,328.80644615017167,106.82018973574344,177.3468783891809,167.02523266864085,20.064640888939444,229.39447223730787,38.071798795005705,97.22478345650256,0.1429407653846537,9,3,2,100.0,0.0
